id,company,track,title,url,publish_date,authors,in_scope,scope_reason
hf-r-inference-providers-scaleway,huggingface,research,Scaleway on Hugging Face Inference Providers 🔥,https://huggingface.co/blog/inference-providers-scaleway,2025-09-19,,TRUE,
hf-r-riskrubric,huggingface,research,Democratizing AI Safety with RiskRubric.ai,https://huggingface.co/blog/riskrubric,2025-09-18,,TRUE,
hf-r-inference-providers-publicai,huggingface,research,Public AI on Hugging Face Inference Providers 🔥,https://huggingface.co/blog/inference-providers-publicai,2025-09-17,,TRUE,
hf-r-lerobot-datasets-v3,huggingface,research,`LeRobotDataset:v3.0`: Bringing large-scale datasets to `lerobot`,https://huggingface.co/blog/lerobot-datasets-v3,2025-09-16,,TRUE,
hf-r-watermarking-with-gradio,huggingface,research,Visible Watermarking with Gradio,https://huggingface.co/blog/watermarking-with-gradio,2025-09-15,,TRUE,
hf-r-faster-transformers,huggingface,research,Tricks from OpenAI gpt-oss YOU 🫵 can use with transformers,https://huggingface.co/blog/faster-transformers,2025-09-11,,TRUE,
hf-r-jupyter-agent-2,huggingface,research,Jupyter Agents: training LLMs to reason with notebooks,https://huggingface.co/blog/jupyter-agent-2,2025-09-10,,TRUE,
hf-r-mmbert,huggingface,research,mmBERT: ModernBERT goes Multilingual,https://huggingface.co/blog/mmbert,2025-09-09,,TRUE,
hf-r-embeddinggemma,huggingface,research,"Welcome EmbeddingGemma, Google's new efficient embedding model",https://huggingface.co/blog/embeddinggemma,2025-09-04,,TRUE,
hf-r-zerogpu-aoti,huggingface,research,Make your ZeroGPU Spaces go brrr with ahead-of-time compilation,https://huggingface.co/blog/zerogpu-aoti,2025-09-02,,TRUE,
hf-r-claude-and-mcp,huggingface,research,Generate Images with Claude and Hugging Face,https://huggingface.co/blog/claude-and-mcp,2025-08-19,,TRUE,
hf-r-kernel-builder,huggingface,research,From Zero to GPU: A Guide to Building and Scaling Production-Ready CUDA Kernels,https://huggingface.co/blog/kernel-builder,2025-08-18,,TRUE,
hf-r-mcp-for-research,huggingface,research,MCP for Research: How to Connect AI to Research Tools,https://huggingface.co/blog/mcp-for-research,2025-08-18,,TRUE,
hf-r-textquests,huggingface,research,TextQuests: How Good are LLMs at Text-Based Video Games?,https://huggingface.co/blog/textquests,2025-08-12,,TRUE,
hf-r-filbench,huggingface,research,🇵🇭 FilBench - Can LLMs Understand and Generate Filipino?,https://huggingface.co/blog/filbench,2025-08-12,,TRUE,
hf-r-aisheets,huggingface,research,Introducing AI Sheets: a tool to work with datasets using open AI models!,https://huggingface.co/blog/aisheets,2025-08-08,,TRUE,
hf-r-accelerate-nd-parallel,huggingface,research,Accelerate ND-Parallel: A guide to Efficient Multi-GPU Training,https://huggingface.co/blog/accelerate-nd-parallel,2025-08-08,,TRUE,
hf-r-trl-vlm-alignment,huggingface,research,Vision Language Model Alignment in TRL ⚡️,https://huggingface.co/blog/trl-vlm-alignment,2025-08-07,,TRUE,
hf-r-welcome-openai-gpt-oss,huggingface,research,"Welcome GPT OSS, the new open-source model family from OpenAI!",https://huggingface.co/blog/welcome-openai-gpt-oss,2025-08-05,,TRUE,
hf-r-gradio-vton-mcp,huggingface,research,Implementing MCP Servers in Python: An AI Shopping Assistant with Gradio,https://huggingface.co/blog/gradio-vton-mcp,2025-07-31,,TRUE,
hf-r-trackio,huggingface,research,Introducing Trackio: A Lightweight Experiment Tracking Library from Hugging Face,https://huggingface.co/blog/trackio,2025-07-29,,TRUE,
hf-r-hf-cli,huggingface,research,"Say hello to `hf`: a faster, friendlier Hugging Face CLI ✨",https://huggingface.co/blog/hf-cli,2025-07-25,,TRUE,
hf-r-parquet-cdc,huggingface,research,Parquet Content-Defined Chunking,https://huggingface.co/blog/parquet-cdc,2025-07-25,,TRUE,
hf-r-timescope-video-lmm-benchmark,huggingface,research,TimeScope: How Long Can Your Video Large Multimodal Model Go?,https://huggingface.co/blog/timescope-video-lmm-benchmark,2025-07-23,,TRUE,
hf-r-lora-fast,huggingface,research,Fast LoRA inference for Flux with Diffusers and PEFT,https://huggingface.co/blog/lora-fast,2025-07-23,,TRUE,
